,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,cabincomspe_AS,cabincomspe_BP,cabincomspe_BS,cabincomspe_CP,cabincomspe_CS,cabincomspe_DP,cabincomspe_DS,cabincomspe_EP,cabincomspe_ES,cabincomspe_FP,cabincomspe_FS,cabincomspe_GP,cabincomspe_GS,cabincomspe_TP,cabincomspe_TS,PassengerId
1076,1,46.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2276_01
1077,0,45.0,0,1259.0,210.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2276_02
1078,0,14.0,0,0.0,25.0,116.0,897.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2283_01
1079,0,26.0,0,0.0,20.0,36.0,0.0,788.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2285_01
1080,0,56.0,0,0.0,6.0,0.0,406.0,355.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2286_01
1081,1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2290_01
1082,1,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2292_01
1083,1,51.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2293_01
1084,0,24.0,0,204.0,2322.0,874.0,0.0,252.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2294_01
1085,0,23.0,0,839.0,0.0,0.0,38.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2297_01
1086,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2304_01
1087,1,6.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2307_01
1088,0,11.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2307_02
1089,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2307_03
1090,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2307_04
1091,1,7.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2307_05
1092,0,24.0,0,51.0,1.0,199.0,536.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2322_01
1093,0,32.0,0,12.0,0.0,0.0,1123.0,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2323_01
1094,0,43.0,0,340.0,10.0,22.0,0.0,272.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2324_01
1095,1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2326_01
1096,0,49.0,0,9.0,146.0,207.0,688.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2328_01
1097,0,21.0,0,17.0,0.0,0.0,595.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2330_01
1098,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2331_01
1099,0,25.0,0,877.0,0.0,0.0,37.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2334_01
1100,1,27.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2335_01
1101,1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2337_01
1102,0,67.0,0,0.0,1.0,3.0,788.0,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2342_01
1103,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2343_01
1104,0,44.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2343_02
1105,0,52.0,0,0.0,142.0,0.0,378.0,3209.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2344_01
1106,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2344_02
1107,0,17.0,0,817.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2346_01
1108,0,19.0,0,99.0,0.0,1522.0,276.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2350_01
1109,0,36.0,0,853.0,382.0,8.0,14.0,30.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2350_02
1110,1,19.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2350_03
1111,0,25.0,0,1872.0,189.0,438.0,4.0,269.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2351_01
1112,0,39.0,0,995.0,0.0,169.0,27.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2351_02
1113,0,32.0,0,103.0,0.0,856.0,0.0,666.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2352_01
1114,0,75.0,0,940.0,0.0,0.0,1188.0,60.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2354_01
1115,1,37.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2355_01
1116,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2355_02
1117,0,33.0,0,651.0,275.0,0.0,0.0,1128.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2355_03
1118,0,25.0,0,0.0,5619.0,0.0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2355_04
1119,0,24.0,0,1105.0,357.0,13.0,0.0,303.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2358_01
1120,0,22.0,0,1448.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2359_01
1121,0,22.0,0,0.0,170.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2362_01
1122,1,36.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2370_01
1123,1,4.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2370_02
1124,0,61.0,0,17.0,21.0,0.0,0.0,111.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2370_03
1125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2370_04
1126,0,15.0,0,1.0,0.0,859.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2371_01
1127,0,42.0,0,884.0,336.0,0.0,8.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2372_01
1128,0,27.0,0,343.0,0.0,706.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2378_01
1129,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2378_02
1130,0,32.0,0,0.0,3561.0,45.0,1552.0,7161.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380_01
1131,1,38.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380_02
1132,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2381_01
1133,0,23.0,0,169.0,5.0,0.0,371.0,1235.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2383_01
1134,0,34.0,0,874.0,0.0,0.0,30.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2383_02
1135,1,28.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2386_01
1136,0,23.0,0,101.0,0.0,770.0,917.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2388_01
1137,1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2388_02
1138,0,60.0,0,858.0,0.0,4.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2393_01
1139,1,78.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2394_01
1140,1,6.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2394_02
1141,0,17.0,0,0.0,13.0,395.0,161.0,307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2394_03
1142,0,41.0,0,574.0,173.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2400_01
1143,0,40.0,0,2.0,10.0,0.0,14.0,657.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2405_01
1144,0,47.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2407_01
1145,0,23.0,0,62.0,0.0,0.0,0.0,643.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2408_01
1146,0,41.0,0,98.0,2634.0,0.0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2415_01
1147,0,60.0,0,0.0,0.0,2.0,24.0,1593.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2418_01
1148,0,46.0,0,611.0,0.0,296.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2420_01
1149,0,19.0,0,0.0,799.0,0.0,38.0,15125.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2422_01
1150,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2422_02
1151,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2425_01
1152,0,28.0,0,0.0,0.0,1059.0,8.0,83.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2425_02
1153,0,30.0,0,0.0,1307.0,848.0,246.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2425_03
1154,0,9.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2425_04
1155,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2425_05
1156,1,4.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2425_06
1157,0,22.0,0,470.0,0.0,67.0,16.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2428_01
1158,1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2430_01
1159,0,7.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2430_02
1160,0,19.0,0,785.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2430_03
1161,1,34.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2434_01
1162,0,24.0,0,17.0,458.0,0.0,0.0,227.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2434_02
1163,0,17.0,0,12.0,0.0,0.0,260.0,2358.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2437_01
1164,0,31.0,0,25.0,1.0,740.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2440_01
1165,0,42.0,0,549.0,0.0,2.0,252.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2447_01
1166,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2448_01
1167,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2448_02
1168,0,21.0,0,0.0,0.0,19.0,52.0,2006.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2450_01
1169,1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2459_01
1170,0,34.0,0,2138.0,138.0,31.0,0.0,40.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2464_01
1171,0,35.0,0,667.0,0.0,387.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2465_01
1172,1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2468_01
1173,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2469_01
1174,0,19.0,0,278.0,0.0,311.0,560.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2469_02
1175,0,25.0,0,0.0,0.0,3.0,867.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2473_01
1176,1,22.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2481_01
1177,0,23.0,0,460.0,182.0,40.0,40.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2481_02
1178,0,42.0,0,3.0,2477.0,0.0,1585.0,1765.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2482_01
1179,0,40.0,0,33.0,3030.0,0.0,3588.0,377.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2482_02
1180,1,71.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2484_01
1181,0,18.0,0,572.0,0.0,21.0,441.0,5.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2484_02
1182,0,34.0,1,617.0,0.0,478.0,0.0,203.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2485_01
1183,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2487_01
1184,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2487_02
1185,0,22.0,0,1938.0,475.0,165.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2487_03
1186,0,38.0,0,41.0,0.0,19.0,57.0,685.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2490_01
1187,0,33.0,0,1.0,0.0,0.0,0.0,6031.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2493_01
1188,0,27.0,1,0.0,11984.0,1610.0,709.0,19086.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2493_02
1189,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2494_01
1190,0,34.0,0,65.0,1612.0,0.0,5831.0,631.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2494_02
1191,0,66.0,0,595.0,0.0,0.0,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2495_01
1192,1,47.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2501_01
1193,0,35.0,0,127.0,629.0,59.0,86.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2504_01
1194,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2507_01
1195,0,36.0,0,59.0,59.0,850.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2511_01
1196,0,36.0,0,3.0,755.0,0.0,33.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2514_01
1197,1,35.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2517_01
1198,0,15.0,0,756.0,3.0,43.0,30.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2525_01
1199,0,39.0,1,381.0,1222.0,1104.0,121.0,2827.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2529_01
1200,0,48.0,0,283.0,0.0,3.0,0.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2533_01
1201,1,47.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2536_01
1202,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2538_01
1203,1,31.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2538_02
1204,0,13.0,0,0.0,956.0,22.0,41.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2539_01
1205,0,32.0,0,0.0,1010.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2543_01
1206,0,22.0,0,0.0,1185.0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2554_01
1207,1,40.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2556_01
1208,1,15.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2563_01
1209,0,33.0,0,878.0,10.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2566_01
1210,1,28.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2567_01
1211,1,17.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2567_02
1212,0,20.0,0,0.0,636.0,0.0,4.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2568_01
1213,0,42.0,0,0.0,592.0,112.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2569_01
1214,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2570_01
1215,0,27.0,0,824.0,0.0,5649.0,133.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2575_01
1216,1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2576_01
1217,1,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2577_01
1218,1,9.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2577_02
1219,0,36.0,0,904.0,49.0,123.0,199.0,72.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2579_01
1220,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2583_01
1221,1,40.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2585_01
1222,1,42.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2586_01
1223,1,40.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2587_01
1224,1,22.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2587_02
1225,0,15.0,0,81.0,0.0,2267.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2600_01
1226,1,38.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2603_01
1227,0,15.0,0,0.0,156.0,699.0,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2603_02
1228,1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2604_01
1229,1,22.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2608_01
1230,0,24.0,0,2469.0,0.0,0.0,0.0,56.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2610_01
1231,0,25.0,0,5.0,524.0,267.0,0.0,982.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2611_01
1232,0,22.0,0,644.0,2.0,0.0,83.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2612_01
1233,0,57.0,0,4.0,0.0,702.0,37.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2613_01
1234,0,25.0,0,938.0,0.0,206.0,0.0,289.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2614_01
1235,0,21.0,0,0.0,0.0,1352.0,0.0,182.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2615_01
1236,1,41.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2620_01
1237,0,27.0,0,11567.0,246.0,0.0,5957.0,496.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2621_01
1238,0,18.0,0,419.0,134.0,0.0,311.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2623_01
1239,0,61.0,0,1.0,0.0,328.0,241.0,873.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2630_01
1240,1,9.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2630_02
1241,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2630_03
1242,0,27.0,0,0.0,196.0,7.0,0.0,1325.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2632_01
1243,0,20.0,0,0.0,0.0,0.0,631.0,350.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2637_01
1244,1,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2637_02
1245,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2637_03
1246,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2639_01
1247,0,22.0,0,2.0,12.0,0.0,630.0,59.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2644_01
1248,0,32.0,1,733.0,11.0,1819.0,34.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2653_01
1249,0,28.0,0,1.0,0.0,195.0,62.0,2406.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2654_01
1250,1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2656_01
1251,0,28.0,0,0.0,774.0,2760.0,4171.0,118.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2665_01
1252,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2667_01
1253,0,54.0,0,0.0,373.0,0.0,400.0,3217.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2667_02
1254,0,27.0,0,0.0,0.0,0.0,6.0,3223.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2667_03
1255,1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2667_04
1256,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2667_05
1257,0,39.0,0,1236.0,0.0,849.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2669_01
1258,0,14.0,0,100.0,3821.0,133.0,116.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2673_01
1259,0,8.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2674_01
1260,0,22.0,0,0.0,75.0,688.0,42.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2674_02
